발생년,발생년월일시,발생분,주야,요일,사망자수,사상자수,중상자수,경상자수,부상신고자수,발생지시도,발생지시군구,사고유형_대분류,사고유형_중분류,사고유형,법규위반_대분류,법규위반,도로형태_대분류,도로형태,당사자종별_1당_대분류,당사자종별_1당,당사자종별_2당_대분류,당사자종별_2당,발생위치X_UTMK,발생위치Y_UTMK,경도,위도
2015,2015052403,10,야간,일,1,3,0,2,0,대구,달서구,차대사람,차도통행중,차도통행중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,보행자,보행자,1094595,1759288,128.5472468,35.82552565
2015,2015052810,0,주간,목,1,1,0,0,0,전북,순창군,차대차,추돌,진행중 추돌,운전자법규위반,교차로 통행방법 위반,단일로,기타단일로,이륜차,소형,승용차,중형,967515,1707713,127.1424141,35.36453068
2015,2015053113,7,주간,일,1,14,7,6,0,경북,영덕군,차대차,정면충돌,정면충돌,운전자법규위반,중앙선 침범,단일로,기타단일로,승합차,중형,승용차,중형,1153662,1830834,129.2149386,36.46280335
2015,2015060112,0,주간,월,1,2,1,0,0,강원,홍천군,차대차,정면충돌,정면충돌,운전자법규위반,중앙선 침범,단일로,기타단일로,화물차,소형,화물차,경형,1057347,1969622,128.1507435,37.72440369
2015,2015060520,50,야간,금,1,1,0,0,0,대구,북구,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,승용차,소형,0,0,1093657,1770916,128.5382309,35.93043797
2015,2015060710,17,주간,일,1,2,0,1,0,경남,창원시(통합),차대차,측면직각충돌,측면직각충돌,운전자법규위반,신호위반,교차로,교차로내,이륜차,중형,승용차,중형,1108723,1699032,128.695534,35.28087543
2015,2015060405,8,야간,목,1,8,2,5,0,강원,원주시,차대차,측면직각충돌,측면직각충돌,운전자법규위반,신호위반,교차로,교차로내,승용차,중형,승합차,대형,1040577,1924371,127.9579535,37.3174377
2015,2015060417,0,주간,목,1,1,0,0,0,서울,양천구,차대차,측면직각충돌,측면직각충돌,운전자법규위반,직진 및 우회전차의 통행방해,교차로,교차로내,자전거,자전거,화물차,중형,944267,1948781,126.8691601,37.53666514
2015,2015060413,10,주간,목,1,1,0,0,0,광주,광산구,차대차,측면직각충돌,측면직각충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,승용차,중형,935068,1684176,126.7871259,35.15072815
2015,2015060417,5,주간,목,1,1,0,0,0,경기,고양시,차대차,측면직각충돌,측면직각충돌,운전자법규위반,신호위반,교차로,교차로내,이륜차,소형,승합차,대형,935882,1962532,126.7730523,37.6600549
2015,2015061510,0,주간,월,1,4,3,0,0,충남,서산시,차량단독,도로이탈,도로이탈 기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,소형,0,0,901455,1852787,126.3972517,36.66792877
2015,2015061316,50,주간,토,1,1,0,0,0,전남,강진군,차량단독,도로이탈,도로이탈 추락,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,이륜차,사발이,0,0,932401,1615252,126.763405,34.52906971
2015,2015061405,20,야간,일,1,3,2,0,0,경남,진주시,차대사람,보도통행중,보도통행중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,보행자,보행자,1052396,1688406,128.0755197,35.18960049
2015,2015061109,15,주간,목,1,1,0,0,0,경남,창원시(통합),차대사람,차도통행중,차도통행중,운전자법규위반,신호위반,교차로,교차로내,건설기계,건설기계,보행자,보행자,1109701,1682271,128.7040533,35.129666
2015,2015061711,25,주간,수,1,4,3,0,0,경기,포천시,차대차,추돌,주정차중 추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,대형,화물차,중형,983243,1995579,127.3092436,37.95999919
2015,2015061608,10,주간,화,1,5,3,1,0,충남,서산시,차대차,정면충돌,정면충돌,운전자법규위반,중앙선 침범,단일로,기타단일로,승용차,중형,승합차,대형,902628,1858987,126.4095868,36.72393177
2015,2015061515,9,주간,월,1,1,0,0,0,부산,사하구,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,소형,보행자,보행자,1134642,1678197,128.9770637,35.08991357
2015,2015062317,15,주간,화,1,3,0,2,0,대전,서구,차대차,측면직각충돌,측면직각충돌,운전자법규위반,차로위반(진로변경 위반),단일로,기타단일로,화물차,경형,승합차,중형,986478,1813010,127.3493683,36.31434201
2015,2015062915,0,주간,월,1,1,0,0,0,전남,순천시,차량단독,전도전복,전도전복,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,이륜차,사발이,0,0,994521,1651853,127.4400582,34.86134007
2015,2015070223,5,야간,목,1,1,0,0,0,강원,동해시,차대사람,횡단중,횡단중,운전자법규위반,보행자 보호의무 위반,교차로,교차로부근,승용차,대형,보행자,보행자,1142870,1948831,129.1169002,37.52773056
2015,2015070119,50,야간,수,1,1,0,0,0,광주,서구,차대사람,길가장자리구역통행중,길가장자리구역통행중,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,이륜차,소형,보행자,보행자,941594,1684081,126.8587345,35.15023562
2015,2015070306,10,주간,금,1,1,0,0,0,충남,부여군,차대차,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,대형,이륜차,소형,943411,1807408,126.870035,36.26227306
2015,2015070210,17,주간,목,1,1,0,0,0,충남,당진시,차량단독,전도전복,전도전복,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,이륜차,소형,0,0,927999,1871026,126.6925344,36.8347134
2015,2015052116,40,주간,목,1,2,1,0,0,서울,노원구,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,이륜차,중형,0,0,964263,1958602,127.0953097,37.62640526
2015,2015052117,30,주간,목,1,2,1,0,0,경기,안산시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,횡단보도상,승합차,대형,보행자,보행자,943862,1922160,126.8666002,37.2966991
2015,2015052708,10,주간,수,1,1,0,0,0,전북,무주군,차량단독,전도전복,전도전복,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,농기계,농기계,0,0,1019189,1780363,127.7129626,36.01991254
2015,2015052414,55,주간,일,1,1,0,0,0,제주,서귀포시,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,이륜차,대형,0,0,916432,1481758,126.6021373,33.32406072
2015,2015060217,7,주간,화,1,1,0,0,0,충남,천안시,차대차,기타,기타,운전자법규위반,안전거리 미확보,단일로,기타단일로,승용차,중형,건설기계,건설기계,965861,1870843,127.1171381,36.8351893
2015,2015060416,40,주간,목,1,3,0,2,0,대구,북구,차대차,측면직각충돌,측면직각충돌,운전자법규위반,안전거리 미확보,단일로,기타단일로,승용차,중형,원동기장치자전거,원동기장치자전거,1094654,1767301,128.5488512,35.89775426
2015,2015060323,20,야간,수,1,2,0,1,0,광주,서구,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,횡단보도상,승용차,중형,보행자,보행자,941832,1680986,126.8616066,35.1223791
2015,2015061020,55,야간,수,1,2,1,0,0,경기,파주시,차대차,기타,기타,운전자법규위반,중앙선 침범,교차로,교차로부근,승용차,중형,승용차,중형,941869,1994425,126.8383671,37.94789255
2015,2015102014,20,주간,화,1,2,1,0,0,경기,파주시,차대차,정면충돌,정면충돌,운전자법규위반,중앙선 침범,단일로,기타단일로,승용차,중형,화물차,소형,951895,1997753,126.9522525,37.97847264
2015,2015030119,5,야간,일,1,1,0,0,0,경남,김해시,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,기타/불명,기타/불명,이륜차,중형,0,0,1123184,1691960,128.8534519,35.21544873
2015,2015031608,10,주간,월,1,1,0,0,0,경북,안동시,차대차,기타,기타,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,승용차,중형,자전거,자전거,1108631,1841116,128.7139415,36.5616398
2015,2015032405,49,야간,화,4,5,0,1,0,경기,화성시,차대사람,길가장자리구역통행중,길가장자리구역통행중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,보행자,보행자,956302,1911293,127.0075919,37.19941495
2015,2015041813,52,주간,토,1,27,17,9,0,충남,당진시,차대차,측면직각충돌,측면직각충돌,운전자법규위반,과속,교차로,교차로내,승용차,중형,승합차,대형,921615,1886173,126.6193799,36.97073331
2015,2015051006,40,주간,일,1,1,0,0,0,서울,구로구,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승합차,대형,보행자,보행자,946372,1942334,126.8934557,37.47868225
2015,2015051610,15,주간,토,1,1,0,0,0,제주,제주시,차량단독,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,0,0,896523,1500211,126.3861429,33.48874141
2015,2015111018,10,야간,화,1,1,0,0,0,전북,군산시,차대사람,길가장자리구역통행중,길가장자리구역통행중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,소형,보행자,보행자,925626,1769622,126.6756287,35.92043073
2015,2015101823,0,야간,일,1,1,0,0,0,인천,부평구,차량단독,기타,기타,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,이륜차,중형,0,0,930194,1943713,126.7103622,37.49003001
2015,2015031523,10,야간,일,1,1,0,0,0,대구,동구,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,0,0,1106206,1773737,128.6776948,35.95458326
2015,2015052317,45,주간,토,1,3,0,2,0,경남,진주시,차대차,추돌,진행중 추돌,운전자법규위반,과속,교차로,교차로내,승용차,중형,승용차,대형,1055934,1689841,128.1144768,35.20234845
2015,2015040908,20,주간,목,1,1,0,0,0,서울,은평구,차대차,측면직각충돌,측면직각충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,건설기계,건설기계,이륜차,소형,950193,1955833,126.9357539,37.60056495
2015,2015061116,53,주간,목,1,1,0,0,0,경남,김해시,차대사람,횡단중,횡단중,운전자법규위반,보행자 보호의무 위반,단일로,횡단보도상,건설기계,건설기계,보행자,보행자,1123003,1693843,128.8517452,35.23244541
2015,2015061722,35,야간,수,1,1,0,0,0,울산,북구,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,소형,보행자,보행자,1166654,1741668,129.3410503,35.65714494
2015,2015062802,31,야간,일,2,2,0,0,0,부산,수영구,차대차,정면충돌,정면충돌,운전자법규위반,중앙선 침범,단일로,기타단일로,원동기장치자전거,원동기장치자전거,승용차,중형,1146789,1684627,129.1114162,35.14617541
2015,2015060804,56,야간,월,1,1,0,0,0,서울,양천구,차량단독,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,자전거,자전거,0,0,940435,1948675,126.8257971,37.5354701
2015,2015031301,41,야간,금,1,1,0,0,0,경기,수원시,차대차,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,대형,승용차,중형,955334,1924274,126.9959053,37.31637579
2015,2015010312,50,주간,토,1,1,0,0,0,전남,무안군,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,보행자,보행자,901509,1653715,126.4223459,34.8733697
2015,2015020418,0,야간,수,1,8,3,4,0,충남,천안시,차대차,추돌,주정차중 추돌,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,승용차,대형,승용차,소형,969270,1872450,127.1553037,36.84979257
2015,2015070805,10,야간,수,1,1,0,0,0,울산,남구,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,횡단보도상,승용차,중형,보행자,보행자,1165036,1729461,129.3206898,35.54740771
2015,2015080404,50,야간,화,1,1,0,0,0,경남,창원시(통합),차대차,측면직각충돌,측면직각충돌,운전자법규위반,신호위반,교차로,교차로부근,자전거,자전거,승용차,중형,1108189,1692555,128.6888103,35.2225424
2015,2015091519,17,야간,화,1,1,0,0,0,강원,철원군,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,보행자,보행자,975044,2023209,127.2149445,38.2088306
2015,2015032306,35,주간,월,1,1,0,0,0,서울,성동구,차대차,측면직각충돌,측면직각충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,소형,자전거,자전거,960726,1949575,127.0554103,37.54466997
2015,2015040510,0,주간,일,2,2,0,0,0,강원,정선군,차대차,추돌,진행중 추돌,운전자법규위반,안전운전 의무 불이행,기타/불명,기타/불명,승용차,소형,화물차,소형,1113395,1916486,128.7784505,37.24034676
2015,2015062006,48,주간,토,1,1,0,0,0,부산,진구,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,보행자,보행자,1141037,1685323,129.0484119,35.1532723
2015,2015092105,10,야간,월,1,1,0,0,0,경기,화성시,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,중형,0,0,955715,1903711,127.0014267,37.13104438
2015,2015010306,43,주간,토,2,2,0,0,0,인천,부평구,차대사람,횡단중,횡단중,운전자법규위반,과속,단일로,횡단보도상,승용차,중형,보행자,보행자,928772,1941617,126.694481,37.47103058
2015,2015010506,5,주간,월,1,1,0,0,0,경기,수원시,차대차,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,횡단보도상,승용차,중형,화물차,소형,958157,1919953,127.0280077,37.27755915
2015,2015042414,17,주간,금,1,1,0,0,0,서울,용산구,차대차,정면충돌,정면충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,불명,불명,승용차,중형,955279,1947015,126.9939071,37.52134776
2015,2015052617,40,주간,화,1,2,0,1,0,전북,정읍시,차대차,정면충돌,정면충돌,운전자법규위반,중앙선 침범,단일로,기타단일로,이륜차,소형,화물차,소형,932013,1735927,126.7492776,35.61711823
2015,2015081420,0,야간,금,1,1,0,0,0,부산,북구,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,보행자,보행자,1137737,1694137,129.0136666,35.23317925
2015,2015092116,45,주간,월,1,1,0,0,0,경남,산청군,차대사람,차도통행중,차도통행중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,농기계,농기계,보행자,보행자,1039875,1699585,127.938535,35.29097497
2015,2015030703,25,야간,토,1,1,0,0,0,서울,강동구,차량단독,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,소형,0,0,966432,1949096,127.1200239,37.54057808
2015,2015040419,15,야간,토,1,1,0,0,0,경남,양산시,차대사람,횡단중,횡단중,운전자법규위반,보행자 보호의무 위반,교차로,교차로부근,승용차,중형,보행자,보행자,1138956,1706225,129.0291065,35.34196977
2015,2015041009,0,주간,금,2,5,0,3,0,경기,군포시,차대차,추돌,진행중 추돌,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,승합차,소형,승합차,대형,950605,1927701,126.9423084,37.34702566
2015,2015012306,0,주간,금,1,1,0,0,0,경기,수원시,차대차,측면직각충돌,측면직각충돌,운전자법규위반,신호위반,교차로,교차로내,승합차,대형,자전거,자전거,956317,1922307,127.0071085,37.29860166
2015,2015071503,9,야간,수,1,1,0,0,0,부산,해운대구,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,원동기장치자전거,원동기장치자전거,0,0,1147623,1688144,129.1211975,35.17775409
2015,2015081108,32,주간,화,1,3,0,2,0,전남,영광군,차대차,측면직각충돌,측면직각충돌,운전자법규위반,중앙선 침범,단일로,기타단일로,화물차,소형,화물차,소형,899234,1692573,126.3927394,35.22347815
2015,2015072813,42,주간,화,1,1,0,0,0,인천,계양구,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,자전거,자전거,보행자,보행자,932872,1950061,126.7400729,37.54744213
2015,2015110822,32,야간,일,1,2,0,1,0,부산,영도구,차대차,정면충돌,정면충돌,운전자법규위반,중앙선 침범,단일로,기타단일로,원동기장치자전거,원동기장치자전거,승용차,소형,1143265,1676860,129.0713987,35.07667291
2015,2015112417,15,주간,화,1,1,0,0,0,인천,연수구,차대차,추돌,진행중 추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,소형,건설기계,건설기계,925635,1933451,126.6598311,37.39718493
2015,2015030216,27,주간,월,1,1,0,0,0,충북,괴산군,차량단독,전도전복,전도전복,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,농기계,농기계,0,0,1046352,1861057,128.0192281,36.74645467
2015,2015052901,14,야간,금,1,2,0,1,0,경남,거제시,차대차,추돌,주정차중 추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,화물차,중형,1101587,1656041,128.6118063,34.89403577
2015,2015031408,30,주간,토,1,2,1,0,0,경기,화성시,차대차,기타,기타,운전자법규위반,중앙선 침범,단일로,기타단일로,화물차,소형,화물차,소형,944477,1901405,126.8750831,37.10965915
2015,2015032019,25,야간,금,1,1,0,0,0,경북,상주시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,소형,보행자,보행자,1056709,1815961,128.1319225,36.33937081
2015,2015032002,22,야간,금,1,2,1,0,0,경북,영덕군,차대차,추돌,주정차중 추돌,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,화물차,대형,건설기계,건설기계,1168662,1819062,129.3797096,36.3542099
2015,2015032022,35,야간,금,1,1,0,0,0,경북,포항시,차대차,측면직각충돌,측면직각충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,대형,화물차,대형,1172145,1776059,129.4090867,35.96610765
2015,2015032301,55,야간,월,1,1,0,0,0,부산,진구,차량단독,공작물충돌,공작물충돌,운전자법규위반,신호위반,단일로,기타단일로,승용차,중형,0,0,1141240,1685830,129.0507266,35.15781384
2015,2015032419,25,야간,화,1,1,0,0,0,경기,광주시,차대사람,횡단중,횡단중,운전자법규위반,과속,단일로,기타단일로,승용차,대형,보행자,보행자,978878,1938818,127.2612012,37.44830562
2015,2015032204,58,야간,일,1,1,0,0,0,전남,여수시,차대사람,횡단중,횡단중,운전자법규위반,신호위반,교차로,교차로부근,승용차,중형,보행자,보행자,1014581,1641352,127.6593376,34.76655553
2015,2015032013,0,주간,금,1,1,0,0,0,전남,완도군,차량단독,도로이탈,도로이탈 추락,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,0,0,928745,1591254,126.7255683,34.31242167
2015,2015032723,35,야간,금,1,1,0,0,0,부산,사상구,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,보행자,보행자,1134488,1686971,128.9768022,35.16902515
2015,2015033123,55,야간,화,1,1,0,0,0,대구,남구,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,횡단보도상,승합차,소형,보행자,보행자,1095807,1760736,128.5608363,35.83846121
2015,2015033106,39,주간,화,1,1,0,0,0,전남,해남군,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승합차,소형,0,0,914619,1604770,126.5707117,34.43323112
2015,2015033021,30,야간,월,1,1,0,0,0,강원,강릉시,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,이륜차,소형,0,0,1120880,1978967,128.8730985,37.8024257
2015,2015032815,23,주간,토,1,2,1,0,0,전남,장성군,차량단독,전도전복,전도전복,운전자법규위반,기타(운전자법규위반),교차로,교차로내,원동기장치자전거,원동기장치자전거,0,0,934201,1695637,126.7766923,35.25400897
2015,2015032923,50,야간,일,1,2,1,0,0,서울,마포구,차량단독,도로이탈,도로이탈 추락,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,이륜차,소형,0,0,946477,1951284,126.8939911,37.55935587
2015,2015033014,0,주간,월,4,5,1,0,0,충남,홍성군,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,0,0,914746,1845362,126.5467867,36.60228605
2015,2015033019,0,야간,월,1,1,0,0,0,경남,남해군,차대차,추돌,진행중 추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,소형,자전거,자전거,1046542,1653348,128.0092569,34.87376974
2015,2015033015,25,주간,월,1,4,1,2,0,경남,창원시(통합),차대차,추돌,주정차중 추돌,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,특수차,중형,특수차,중형,1117402,1677208,128.7878411,35.08315395
2015,2015040121,41,야간,수,1,1,0,0,0,서울,구로구,차대사람,횡단중,횡단중,운전자법규위반,안전거리 미확보,교차로,교차로부근,승합차,대형,보행자,보행자,943102,1942921,126.8562381,37.48771609
2015,2015040119,50,야간,수,1,1,0,0,0,전남,목포시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,보행자,보행자,896819,1646509,126.371925,34.80793533
2015,2015041101,35,야간,토,2,4,0,2,0,전남,나주시,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,0,0,928028,1661867,126.7117765,34.94909947
2015,2015041123,10,야간,토,1,1,0,0,0,경기,파주시,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,보행자,보행자,937841,1978223,126.7939196,37.80160683
2015,2015041420,0,야간,화,1,1,0,0,0,충북,영동군,차대사람,차도통행중,차도통행중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,보행자,보행자,1022329,1794409,127.7482083,36.1464806
2015,2015041508,45,주간,수,1,2,1,0,0,충남,보령시,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,소형,0,0,922530,1803318,126.6380072,36.22395346
2015,2015041400,35,야간,화,1,1,0,0,0,경기,고양시,차대사람,차도통행중,차도통행중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,보행자,보행자,933444,1964347,126.7452476,37.67623924
2015,2015041316,25,주간,월,1,9,1,7,0,경기,평택시,차대차,기타,기타,운전자법규위반,안전거리 미확보,교차로,교차로부근,화물차,대형,승용차,중형,947722,1883718,126.9128327,36.95041702
2015,2015041804,0,야간,토,1,3,1,1,0,서울,도봉구,차대차,측면직각충돌,측면직각충돌,운전자법규위반,신호위반,교차로,교차로내,이륜차,중형,승용차,중형,959770,1961416,127.0439375,37.6513544
2015,2015041721,35,야간,금,1,1,0,0,0,경기,부천시,차대사람,횡단중,횡단중,운전자법규위반,보행자 보호의무 위반,단일로,횡단보도상,승용차,중형,보행자,보행자,936784,1946284,126.7846809,37.51367705
2015,2015041904,45,야간,일,1,1,0,0,0,경남,김해시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,횡단보도상,승용차,중형,보행자,보행자,1119048,1690795,128.807851,35.20544597
2015,2015041720,44,야간,금,1,1,0,0,0,서울,서초구,차량단독,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,터널안,이륜차,대형,0,0,959076,1940166,127.0372562,37.45979139
2015,2015041617,0,주간,목,1,1,0,0,0,경북,울진군,차량단독,도로이탈,도로이탈 기타,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,화물차,소형,0,0,1175171,1862522,129.46209,36.74461463
2015,2015042107,37,주간,화,1,1,0,0,0,강원,철원군,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,0,0,1003702,2030465,127.5423236,38.27456394
2015,2015042014,22,주간,월,1,1,0,0,0,서울,구로구,차대차,기타,기타,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,승용차,중형,원동기장치자전거,원동기장치자전거,947083,1942791,126.901464,37.48284229
2015,2015042417,55,주간,금,1,1,0,0,0,전북,군산시,차대차,측면직각충돌,측면직각충돌,운전자법규위반,직진 및 우회전차의 통행방해,교차로,교차로내,화물차,경형,이륜차,소형,930781,1775819,126.7322223,35.97667669
2015,2015042413,50,주간,금,1,1,0,0,0,전남,구례군,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,소형,보행자,보행자,997385,1690601,127.4712691,35.21075719
2015,2015052208,0,주간,금,1,1,0,0,0,경남,거창군,차대차,측면직각충돌,측면직각충돌,운전자법규위반,직진 및 우회전차의 통행방해,교차로,교차로내,원동기장치자전거,원동기장치자전거,화물차,경형,1048600,1745366,128.0372281,35.70336445
2015,2015042300,45,야간,목,1,2,1,0,0,경기,안양시,차대사람,횡단중,횡단중,운전자법규위반,신호위반,교차로,교차로부근,화물차,중형,보행자,보행자,950899,1932097,126.945336,37.38666437
2015,2015042311,5,주간,목,1,2,0,1,0,경기,안성시,차대차,기타,기타,운전자법규위반,안전거리 미확보,교차로,교차로부근,화물차,경형,화물차,중형,987761,1893937,127.362367,37.04390727
2015,2015042905,10,야간,수,1,1,0,0,0,경북,영양군,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,소형,0,0,1141522,1840819,129.0813289,36.55465527
2015,2015042623,42,야간,일,1,1,0,0,0,경기,수원시,차대차,측면직각충돌,측면직각충돌,운전자법규위반,교차로 통행방법 위반,교차로,교차로내,이륜차,소형,화물차,소형,957302,1920437,127.0183358,37.28188293
2015,2015050302,50,야간,일,1,3,1,1,0,전남,나주시,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,소형,0,0,930717,1677622,126.73991,35.09134379
2015,2015050215,40,주간,토,1,3,1,1,0,세종,세종,차대차,정면충돌,정면충돌,운전자법규위반,중앙선 침범,단일로,기타단일로,승용차,중형,화물차,중형,980388,1825472,127.2812133,36.42658619
2015,2015050108,15,주간,금,1,2,1,0,0,경남,의령군,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,승용차,소형,0,0,1068101,1716136,128.2503181,35.43867717
2015,2015050317,50,주간,일,1,4,2,0,1,전남,여수시,차대차,정면충돌,정면충돌,운전자법규위반,중앙선 침범,단일로,기타단일로,승용차,중형,승용차,경형,1007725,1643518,127.5844369,34.786163
2015,2015061306,11,주간,토,1,3,1,1,0,경기,안산시,차대차,추돌,진행중 추돌,운전자법규위반,안전거리 미확보,단일로,기타단일로,승용차,중형,건설기계,건설기계,939668,1924511,126.8190915,37.31762673
2015,2015061315,36,주간,토,1,1,0,0,0,경북,울진군,차대차,기타,기타,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,승용차,소형,이륜차,중형,1168297,1899110,129.3932649,37.07550421
2015,2015061818,0,야간,목,1,1,0,0,0,전북,진안군,차량단독,전도전복,전도전복,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,소형,0,0,998634,1757674,127.4848789,35.8155351
2015,2015061521,16,야간,월,1,1,0,0,0,경남,창원시(통합),차량단독,전도전복,전도전복,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,소형,0,0,1079368,1681844,128.3711249,35.12866635
2015,2015061606,30,주간,화,1,1,0,0,0,전남,영광군,차량단독,도로이탈,도로이탈 추락,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,경형,0,0,901138,1692932,126.4136149,35.22690425
2015,2015062014,10,주간,토,1,1,0,0,0,경남,사천시,차대차,측면직각충돌,측면직각충돌,운전자법규위반,직진 및 우회전차의 통행방해,교차로,교차로내,이륜차,소형,승용차,중형,1053378,1661619,128.0845808,34.94801393
2015,2015061917,30,주간,금,1,1,0,0,0,전남,강진군,차대차,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,자전거,자전거,화물차,소형,932447,1626937,126.7629766,34.63444006
